time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453009787	7.17531	-6.83746	-2.74828	-2.62691	-0.430004	lidar	0.429432	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
1477010453064726	7.26164	-6.72815	-2.67979	-2.5838	-0.325416	radar	8.02092	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
1477010453119666	7.38427	-6.63294	-2.69165	-2.59148	-0.315729	lidar	0.333492	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
1477010453169672	7.53566	-6.58803	-2.74702	-2.65789	-0.396079	radar	5.10747	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
1477010453219678	7.65956	-6.51236	-2.76003	-2.67138	-0.389924	lidar	0.131209	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
1477010453274711	7.77624	-6.4312	-2.7314	-2.67	-0.356272	radar	0.996817	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
1477010453329744	7.90025	-6.36496	-2.71765	-2.68761	-0.354916	lidar	0.127567	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
1477010453384703	8.02191	-6.29148	-2.69343	-2.68944	-0.327331	radar	0.644924	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.155	-6.21024	-2.70651	-2.69757	-0.317788	lidar	0.248963	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.23733	-6.12028	-2.63325	-2.65773	-0.232759	radar	6.13848	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.35471	-6.03518	-2.65273	-2.65581	-0.219611	lidar	0.458572	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.50634	-5.97896	-2.69857	-2.69576	-0.264503	radar	2.08027	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.6454	-5.90328	-2.71441	-2.70416	-0.258315	lidar	0.105546	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.73985	-5.80783	-2.63147	-2.66041	-0.169678	radar	6.95606	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.86911	-5.71889	-2.64935	-2.65693	-0.157251	lidar	0.343002	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.96026	-5.63301	-2.59719	-2.62293	-0.0930511	radar	3.69042	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.07306	-5.54298	-2.61667	-2.61264	-0.0787282	lidar	0.477218	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.21587	-5.48067	-2.66388	-2.64681	-0.12884	radar	3.52423	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.34704	-5.39152	-2.68211	-2.64276	-0.118123	lidar	0.248136	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.43445	-5.28835	-2.60212	-2.59124	-0.0313077	radar	6.51329	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.55819	-5.19406	-2.61988	-2.58203	-0.0208312	lidar	0.226205	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.65571	-5.09853	-2.57037	-2.54503	0.0383497	radar	3.33372	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.77245	-4.99816	-2.58778	-2.53089	0.0497402	lidar	0.268948	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.86463	-4.89356	-2.54594	-2.48831	0.109554	radar	2.94646	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.97402	-4.79278	-2.55733	-2.47319	0.118036	lidar	0.155808	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0538	-4.67551	-2.51752	-2.41937	0.186129	radar	3.44311	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1579	-4.55143	-2.54801	-2.39147	0.202514	lidar	0.599388	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.242	-4.43199	-2.5343	-2.34868	0.246223	radar	1.40371	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3472	-4.28997	-2.58443	-2.31503	0.264565	lidar	0.968117	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4682	-4.19626	-2.61679	-2.33137	0.218612	radar	1.6807	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5655	-4.05603	-2.65213	-2.30067	0.235437	lidar	0.744866	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6637	-3.94141	-2.65981	-2.28547	0.23768	radar	0.0923824	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7607	-3.81044	-2.68354	-2.26328	0.245834	lidar	0.216119	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8106	-3.66631	-2.6424	-2.18737	0.337381	radar	5.45912	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.8879	-3.52658	-2.66057	-2.15709	0.347892	lidar	0.310274	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9904	-3.4293	-2.68931	-2.18231	0.282176	radar	3.23975	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0656	-3.27958	-2.73455	-2.15051	0.297699	lidar	0.912901	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.11	-3.12521	-2.71439	-2.07965	0.37739	radar	4.12701	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1766	-2.96303	-2.74853	-2.04406	0.390431	lidar	0.613715	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.227	-2.81281	-2.74861	-1.99925	0.422679	radar	0.759939	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2835	-2.64522	-2.78295	-1.96287	0.434076	lidar	0.546765	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2274	-2.44109	-2.7533	-1.78722	0.660214	radar	30.451	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2414	-2.28461	-2.75378	-1.74061	0.669434	lidar	0.403039	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3409	-2.18579	-2.71333	-1.81958	0.491929	radar	19.5426	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3724	-2.02119	-2.73922	-1.78571	0.49726	lidar	0.254147	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3793	-1.86329	-2.74128	-1.73043	0.537888	radar	1.04492	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3899	-1.70432	-2.7504	-1.6928	0.544847	lidar	0.240545	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3314	-1.54199	-2.7617	-1.57922	0.671789	radar	10.225	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.319	-1.39362	-2.77263	-1.53778	0.678387	lidar	0.258913	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2707	-1.22869	-2.79358	-1.45185	0.751411	radar	3.35694	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2331	-1.09632	-2.75986	-1.40341	0.759029	lidar	0.57026	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.1129	-0.931672	-2.83866	-1.2539	0.926598	radar	18.8552	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.0488	-0.782727	-2.86012	-1.1976	0.934443	lidar	0.596718	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.9986	-0.64554	-2.8312	-1.16319	0.905855	radar	0.96263	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.922	-0.515798	-2.81435	-1.10594	0.913558	lidar	0.255203	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8221	-0.376023	-2.85453	-1.02354	0.9637	radar	2.05155	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7228	-0.268633	-2.82145	-0.958434	0.976897	lidar	0.614274	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.5545	-0.135663	-2.95804	-0.823048	1.10279	radar	14.4129	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.4236	-0.0513909	-2.92014	-0.745011	1.12161	lidar	0.923566	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.3321	0.0403252	-2.84644	-0.705844	1.08789	radar	1.97425	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.199	0.0933388	-2.79376	-0.624368	1.11245	lidar	1.28682	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0509	0.170689	-2.82758	-0.543071	1.14061	radar	1.24967	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.90374	0.194937	-2.77484	-0.451768	1.17231	lidar	1.62541	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.75036	0.24547	-2.79393	-0.372485	1.19126	radar	0.858035	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.59325	0.232321	-2.73963	-0.267625	1.23413	lidar	2.36695	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.43649	0.257522	-2.75489	-0.189307	1.24642	radar	0.547604	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.27918	0.248858	-2.73783	-0.0984688	1.27007	lidar	0.60551	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.12731	0.252764	-2.7332	-0.0243247	1.27421	radar	0.0954263	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.97295	0.253198	-2.73965	0.0456012	1.27346	lidar	0.0365966	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.86288	0.211611	-2.56994	0.132818	1.29044	radar	6.8579	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.72999	0.207198	-2.56781	0.188989	1.27545	lidar	0.23883	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.54044	0.226657	-2.77841	0.214634	1.2243	radar	11.5183	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.38719	0.204781	-2.78628	0.270809	1.21205	lidar	0.192875	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.23303	0.168405	-2.79956	0.330317	1.20379	radar	0.495039	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.08489	0.147612	-2.79962	0.371167	1.17743	lidar	0.646118	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.93679	0.101182	-2.80657	0.424902	1.16547	radar	0.493043	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.79065	0.0610937	-2.8062	0.467818	1.14347	lidar	0.52483	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.64619	0.0149431	-2.8366	0.5024	1.10999	radar	1.21382	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.50368	-0.0368649	-2.83219	0.542741	1.08892	lidar	0.529584	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.3401	-0.0583332	-2.92183	0.532008	1.00706	radar	5.9729	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.20913	-0.0962697	-2.90281	0.554332	0.979084	lidar	1.00913	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.10815	-0.19141	-2.81883	0.634951	1.0196	radar	3.49779	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.9816	-0.253754	-2.79709	0.668478	0.9973	lidar	0.693718	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.87232	-0.348613	-2.76849	0.72911	1.00879	radar	0.601335	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.76237	-0.428372	-2.74442	0.769615	0.99436	lidar	0.397959	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.66983	-0.534053	-2.71722	0.832625	1.00866	radar	0.501689	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.56871	-0.629349	-2.70225	0.876573	0.997634	lidar	0.257116	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.52179	-0.790337	-2.6628	1.00215	1.09815	radar	6.38421	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.44729	-0.921029	-2.66883	1.06531	1.1007	lidar	0.022286	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.3959	-1.0577	-2.67859	1.14042	1.12721	radar	0.39974	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.34323	-1.19621	-2.69951	1.20342	1.13268	lidar	0.233566	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.29774	-1.32092	-2.69735	1.25448	1.12291	radar	0.220199	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.25876	-1.44634	-2.6927	1.30894	1.12159	lidar	0.0170292	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.25871	-1.61661	-2.73716	1.42303	1.20675	radar	4.49817	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.24152	-1.75284	-2.73818	1.48296	1.20617	lidar	0.00195217	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.2729	-1.93989	-2.80264	1.60938	1.29469	radar	5.27088	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.29544	-2.08572	-2.7857	1.68575	1.30095	lidar	0.208897	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.30919	-2.21123	-2.71617	1.73174	1.25886	radar	2.65229	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.34374	-2.35383	-2.70879	1.80425	1.26266	lidar	0.0474091	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.35837	-2.48202	-2.65287	1.84428	1.21851	radar	2.02138	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.38921	-2.64145	-2.6866	1.9016	1.20599	lidar	0.586921	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.44562	-2.79882	-2.73389	1.97331	1.21499	radar	0.666973	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49259	-2.9593	-2.77001	2.0257	1.19754	lidar	0.754198	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.54737	-3.09588	-2.7474	2.07538	1.17431	radar	0.791493	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.60406	-3.24982	-2.77791	2.12105	1.15291	lidar	0.746994	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.67056	-3.37692	-2.73348	2.16712	1.12638	radar	1.56192	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.73196	-3.5297	-2.76595	2.20264	1.09734	lidar	1.11255	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.80361	-3.6576	-2.73852	2.24322	1.07157	radar	1.27583	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.86326	-3.81693	-2.77623	2.26297	1.02943	lidar	2.01888	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.9286	-3.93305	-2.70359	2.29278	0.99432	radar	2.99666	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.98656	-4.09376	-2.73862	2.30065	0.944761	lidar	2.50311	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.0964	-4.23827	-2.8296	2.34472	0.940598	radar	2.44166	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.16565	-4.39974	-2.85901	2.34883	0.890683	lidar	2.32375	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.24554	-4.51458	-2.79833	2.3744	0.862782	radar	2.26095	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.30134	-4.68285	-2.82109	2.36053	0.799538	lidar	3.47289	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.36712	-4.78101	-2.7255	2.37694	0.76937	radar	3.95561	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.41614	-4.92288	-2.7332	2.36461	0.717539	lidar	2.49437	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.52267	-5.05069	-2.85498	2.39208	0.715586	radar	6.06848	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.58047	-5.20122	-2.86689	2.3754	0.661735	lidar	2.5586	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.64254	-5.29371	-2.69842	2.38732	0.629525	radar	9.3033	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.70364	-5.44419	-2.70314	2.37155	0.578116	lidar	2.22797	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.79973	-5.56243	-2.7435	2.39048	0.567503	radar	2.83555	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.87124	-5.71355	-2.75339	2.37573	0.520697	lidar	1.72159	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.93431	-5.8055	-2.58966	2.3824	0.492549	radar	8.78764	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.99377	-5.94615	-2.58891	2.36418	0.446889	lidar	1.70186	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.09929	-6.06578	-2.65979	2.38104	0.441567	radar	2.10555	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.16354	-6.21979	-2.67029	2.35522	0.391196	lidar	1.93648	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.27808	-6.34694	-2.74881	2.37059	0.387242	radar	1.91253	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.34716	-6.50586	-2.76189	2.34281	0.337988	lidar	1.80045	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.4119	-6.6038	-2.61998	2.34128	0.313032	radar	6.33587	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.4632	-6.75064	-2.61577	2.31031	0.264953	lidar	1.79908	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.54104	-6.86122	-2.59321	2.31171	0.251266	radar	0.883243	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.58402	-7.02281	-2.59882	2.26835	0.194493	lidar	2.33295	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.69167	-7.1535	-2.69858	2.28014	0.199977	radar	3.17629	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.74713	-7.3222	-2.71709	2.24036	0.149751	lidar	1.851	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.8075	-7.43666	-2.60855	2.22631	0.121705	radar	4.77631	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.86119	-7.58004	-2.61031	2.19995	0.0890861	lidar	0.775848	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.96315	-7.71171	-2.70964	2.21236	0.10223	radar	3.51613	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.02269	-7.86536	-2.72182	2.18491	0.0697677	lidar	0.744517	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.10963	-7.99358	-2.77244	2.18718	0.0709758	radar	1.0108	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.15078	-8.14692	-2.78491	2.15008	0.0310206	lidar	1.15043	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.18543	-8.26203	-2.62759	2.11886	-0.0123935	radar	8.69704	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.22901	-8.40867	-2.63017	2.08982	-0.0402537	lidar	0.592302	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.30103	-8.53929	-2.64854	2.0871	-0.0393551	radar	0.172967	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.33797	-8.69603	-2.65902	2.05183	-0.0716342	lidar	0.749304	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.40356	-8.83143	-2.6738	2.04566	-0.0726598	radar	0.174059	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.43525	-8.99006	-2.68399	2.00946	-0.103937	lidar	0.717016	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.50271	-9.12161	-2.73724	2.01209	-0.0911967	radar	1.06281	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.52542	-9.28133	-2.75905	1.97225	-0.125299	lidar	0.921869	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.5814	-9.42379	-2.76564	1.96341	-0.126498	radar	0.0897699	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.61217	-9.58889	-2.78154	1.93115	-0.150945	lidar	0.458595	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.66576	-9.72414	-2.81018	1.92856	-0.142644	radar	0.394884	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.68709	-9.88044	-2.82797	1.89621	-0.166974	lidar	0.485698	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.71355	-10.0079	-2.78611	1.87371	-0.185852	radar	0.767027	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.75162	-10.1435	-2.7882	1.86194	-0.188224	lidar	0.00504068	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.75945	-10.2781	-2.69031	1.81909	-0.233803	radar	4.48984	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.78564	-10.4294	-2.6974	1.79822	-0.241495	lidar	0.0523744	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.83649	-10.585	-2.7471	1.80017	-0.220131	radar	1.05302	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.86354	-10.7378	-2.75287	1.78259	-0.225347	lidar	0.0262028	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.87226	-10.8666	-2.70647	1.75262	-0.251204	radar	1.14555	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.88285	-11.0126	-2.72053	1.72866	-0.262044	lidar	0.133561	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.89904	-11.1441	-2.72077	1.71472	-0.261717	radar	0.374854	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89488	-11.2989	-2.74335	1.68258	-0.279819	lidar	0.365624	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.91427	-11.4402	-2.7678	1.67574	-0.268069	radar	0.425661	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.90228	-11.5969	-2.78996	1.6421	-0.287278	lidar	0.399165	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.83755	-11.7199	-2.62845	1.54851	-0.397054	radar	15.7577	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.81279	-11.867	-2.63119	1.51324	-0.409911	lidar	0.254424	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.78209	-12.0079	-2.59754	1.46653	-0.443899	radar	1.33821	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.73608	-12.1559	-2.60763	1.42202	-0.462872	lidar	0.490601	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.69783	-12.2932	-2.59123	1.38147	-0.482597	radar	0.375863	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.63871	-12.4442	-2.61163	1.33407	-0.501835	lidar	0.470184	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.53242	-12.5556	-2.51739	1.22438	-0.615525	radar	10.1741	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.45463	-12.6848	-2.52526	1.17166	-0.633051	lidar	0.58149	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.31082	-12.7671	-2.44008	1.02544	-0.792443	radar	17.5707	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.19601	-12.8737	-2.46615	0.953841	-0.821204	lidar	1.68816	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	9.04495	-12.9585	-2.44441	0.821461	-0.940683	radar	8.5757	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	8.92938	-13.0438	-2.44342	0.754386	-0.954842	lidar	0.705562	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.80561	-13.1225	-2.44538	0.673263	-0.992848	radar	1.00373	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.66792	-13.1982	-2.46359	0.599436	-1.00944	lidar	0.880701	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.45299	-13.215	-2.51814	0.39755	-1.21861	radar	24.7723	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.32276	-13.2437	-2.51187	0.323742	-1.23077	lidar	0.682397	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.19897	-13.2795	-2.48848	0.268552	-1.20978	radar	1.25027	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.04546	-13.304	-2.50518	0.189623	-1.21961	lidar	0.559701	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.89209	-13.3192	-2.53872	0.100314	-1.25194	radar	0.906265	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.72916	-13.3181	-2.56167	0.0179415	-1.26221	lidar	0.838255	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.59887	-13.3152	-2.56355	-0.046251	-1.2626	radar	0.0696057	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.4473	-13.2991	-2.59295	-0.118361	-1.26789	lidar	0.73922	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.28128	-13.256	-2.6579	-0.221651	-1.3155	radar	2.2473	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.12385	-13.2114	-2.67873	-0.300438	-1.31937	lidar	0.432378	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
